Time [ms],0,2708,5416,7832.4,10248.8,12665.2,15081.6,17498,18331.0769,21039.0769,23747.0769,26163.4769,28579.8769,30996.2769,33412.6769,35829.0769
Pressure [MPa],0,0.43243,0.5,0.2973,0.28378,0.27027,0.22973,0,0,0.43243,0.5,0.2973,0.28378,0.27027,0.22973,0
